age,income,loan_amount,employment_years,has_previous_loans,credit_score,defaulted_before,approved
34,53980,14787,9,0,649,0,1
53,47267,7974,9,1,769,0,1
43,55348,12616,27,0,611,0,1
54,55027,10809,22,0,657,0,1
26,55171,22549,3,0,722,0,1
42,80523,16468,24,0,745,0,1
30,57917,6589,3,1,740,0,1
46,65319,12069,9,1,683,0,1
69,38082,14648,37,1,668,0,1
31,26143,16707,15,1,717,0,1
37,73454,24638,1,0,614,1,1
63,49076,20465,23,1,634,1,1
48,62803,17054,7,1,718,0,1
23,42956,18479,0,0,669,0,1
21,66579,15327,2,1,675,0,1
58,39621,13131,11,1,657,0,1
57,67998,18757,16,0,716,0,1
44,55762,13569,26,0,685,0,1
45,70065,18921,28,1,655,0,1
37,38046,14004,13,1,659,0,1
37,54011,16305,20,0,732,0,1
48,60945,12742,22,0,615,0,1
39,70240,20504,10,0,727,0,1
64,76287,17188,15,0,692,0,1
34,61920,14281,11,1,633,0,1
42,58293,19111,23,1,622,0,0
62,46590,19205,13,1,591,0,1
68,24825,12533,26,0,680,0,1
68,45208,17377,16,1,749,0,1
19,44422,21581,2,1,726,0,1
34,57041,9526,0,0,675,0,1
33,53550,10366,1,1,725,0,1
25,95771,16100,0,1,721,0,1
45,42697,24083,29,0,669,0,1
18,80937,13227,1,1,600,1,1
60,48437,3404,18,0,684,0,1
26,25989,11112,3,1,741,0,1
55,65918,2901,1,0,675,0,1
21,31829,15812,0,0,704,0,1
28,53312,11165,6,0,641,0,1
42,32504,15326,25,0,756,0,1
38,42579,5342,18,1,726,0,1
38,76384,20591,5,0,761,0,1
23,32414,15283,4,1,747,0,0
63,54353,15242,35,1,689,0,1
56,25030,14433,18,1,720,0,1
57,68965,15979,38,1,730,0,1
24,59536,15824,7,0,701,0,1
31,56964,16845,1,0,634,0,1
39,70904,23888,14,1,821,0,1
68,36801,14102,24,0,678,1,1
47,25797,19246,0,1,560,0,0
34,46639,6631,18,1,731,0,1
28,64206,13447,11,0,633,0,1
59,45951,14641,23,1,815,0,1
48,55531,19285,2,0,696,0,1
54,51234,16898,12,1,597,0,1
28,29444,13246,10,0,684,0,1
57,69568,12782,0,1,590,0,1
64,61176,15787,29,0,719,0,1
20,80613,13030,2,0,667,0,1
53,53012,18900,28,1,708,0,1
40,66966,15095,0,1,709,0,1
21,53482,11115,4,0,703,0,1
18,49088,7240,1,1,662,0,1
41,55839,16482,4,1,642,1,1
20,51062,21177,3,0,725,1,1
25,67242,13113,0,0,710,0,1
35,72814,14511,1,0,696,0,1
69,44675,22261,47,0,651,0,0
22,61811,21554,4,1,638,1,1
68,31869,5698,44,1,687,0,0
23,39026,15402,4,1,679,0,1
59,52123,10920,16,1,698,0,1
48,55716,10484,22,0,761,0,1
26,59527,9815,0,0,735,0,1
33,27461,21265,2,1,724,0,1
58,72541,4027,41,0,707,0,1
60,54318,5812,20,1,728,0,1
63,71681,22314,17,0,606,0,1
30,40883,12452,8,1,751,0,1
55,38426,13343,36,1,635,0,1
29,32048,10360,1,0,720,0,1
61,55262,14112,33,1,609,1,1
66,56729,13408,38,1,704,0,0
62,34835,18277,35,1,710,0,1
33,66306,11742,6,1,645,0,1
34,45937,10165,11,1,661,0,1
22,73952,13064,0,1,666,0,1
61,55043,6166,23,1,792,0,1
18,72529,8692,0,1,577,1,1
45,57199,13378,16,1,649,0,1
53,53660,15941,18,1,579,1,1
55,72476,21957,20,1,678,0,0
37,45631,16121,15,1,638,0,1
66,41163,20536,50,0,647,0,1
52,92165,18558,21,1,770,0,1
28,74516,15917,4,0,580,0,1
25,47188,12280,4,1,569,0,1
50,49694,8180,20,1,629,0,1
34,59788,9298,9,1,772,0,1
37,28886,13275,3,0,654,0,1
57,56249,13613,1,0,750,1,1
48,37444,18071,29,1,722,0,1
59,18787,10738,37,0,689,0,1
46,58911,20043,29,1,779,0,1
49,40643,16027,18,1,740,0,1
62,31865,21691,17,0,678,0,1
43,59208,11737,22,0,692,0,1
53,61635,15390,24,0,731,0,1
41,64786,11668,1,1,618,0,1
34,44363,16424,10,1,687,1,1
23,72696,18510,1,0,724,0,1
37,69817,25055,3,1,662,0,1
31,62904,13117,0,1,799,0,1
33,40693,14743,17,0,633,0,1
40,52294,17115,10,1,678,0,1
37,39049,13527,12,1,690,0,1
31,83852,10446,6,1,627,0,1
46,40762,5233,24,1,594,1,1
57,51531,15231,28,0,633,0,1
25,51910,5818,8,0,638,0,1
48,30036,4579,6,0,613,0,1
63,39142,16856,44,0,658,1,1
67,26498,20090,30,0,649,0,1
33,49984,13616,8,0,594,0,1
25,47331,20150,0,1,710,1,1
59,40324,14201,28,1,694,0,1
27,45596,10682,7,1,670,0,1
30,35209,13621,9,0,703,0,1
65,25354,8656,41,1,651,1,1
46,68268,18208,21,0,703,0,1
30,70238,20619,7,1,662,0,1
57,58852,8107,26,1,679,1,1
48,71780,11931,12,1,629,0,1
46,71657,15789,18,0,646,0,1
50,27566,14394,21,0,660,0,1
46,53958,8747,9,1,701,0,1
50,51235,18221,15,0,617,0,1
39,38340,16658,16,0,729,1,1
33,70069,16854,11,1,687,0,1
65,73561,12795,6,0,703,1,1
36,55716,14799,15,0,757,0,1
26,37956,15503,8,1,770,0,1
28,38522,17895,12,1,627,0,1
68,57740,17608,4,0,762,0,1
33,26573,19196,11,1,711,1,1
27,24730,12383,0,0,595,0,1
40,71347,19539,22,0,728,0,1
43,24253,12076,14,1,660,0,1
68,58870,16151,17,0,683,0,1
32,55311,20752,15,1,718,0,1
33,30948,12965,16,1,669,0,1
43,71404,16622,6,0,685,0,1
29,48800,9009,13,0,724,0,1
43,38467,16676,10,0,601,0,1
67,73268,15959,42,0,753,0,1
37,46798,11278,16,0,671,0,1
30,38670,19366,5,0,662,0,1
68,56184,13965,42,0,730,0,1
61,57080,17889,2,0,673,1,1
22,75544,16363,5,0,642,0,1
49,32714,19287,32,1,744,0,1
33,61470,16276,4,1,667,1,1
35,47040,10645,3,0,706,0,1
48,33384,14400,30,1,730,0,1
59,41657,14710,37,0,714,0,1
63,85983,7208,40,1,705,0,1
60,22549,13985,41,1,775,0,1
43,31956,12506,19,1,695,0,1
60,54602,17284,29,0,753,0,1
59,54594,11797,2,0,657,1,1
24,51249,22270,7,1,700,0,1
53,45759,14752,16,1,696,0,1
31,50060,9634,4,1,619,1,1
55,50594,12047,3,0,748,0,1
61,30837,12067,9,0,696,0,1
28,44716,17954,8,1,690,1,1
19,69736,17031,0,0,630,0,1
66,37181,23293,7,0,677,0,0
35,59006,19603,16,1,722,0,1
67,72238,14586,30,1,671,0,1
47,75865,19982,14,0,587,0,1
30,57429,15395,3,0,543,0,1
38,71354,14120,5,1,682,0,1
19,54895,17113,1,0,662,0,1
32,64514,23448,2,1,706,0,1
36,77681,19674,10,1,638,0,1
57,42825,19613,23,0,705,0,1
26,51399,7836,5,0,605,0,1
31,15962,22495,6,1,619,1,1
27,41973,9541,4,1,701,0,1
49,62020,13124,29,0,653,0,1
61,51726,22854,30,0,728,0,1
22,34506,7248,4,1,730,0,1
31,64669,15140,3,1,634,0,1
47,65701,17690,12,1,607,0,1
60,78266,17295,17,1,650,0,1
38,29340,11072,8,0,583,0,1
52,27465,13358,26,0,634,1,1
52,7779,8528,18,1,684,0,1
24,71470,5886,6,0,621,1,1
46,46439,16678,4,1,614,0,1
42,41864,13710,24,0,676,0,1
28,46678,13143,5,0,695,0,1
53,71248,14626,31,1,639,0,1
54,36993,16667,37,1,669,0,1
20,59986,13568,4,0,665,1,1
65,56673,7299,11,0,714,0,0
68,13171,9188,42,1,627,0,1
50,54742,18658,2,0,605,1,1
23,51168,14446,0,0,709,0,1
26,44117,14547,1,0,674,0,1
60,57987,6303,21,1,688,1,1
58,40348,14417,19,1,693,0,1
61,32997,18024,11,0,720,0,1
44,82830,19480,8,0,612,0,1
57,44480,16301,5,0,629,0,1
36,61389,14946,15,1,523,0,1
49,41390,7013,15,0,725,0,1
29,52923,10614,4,0,655,0,1
57,42498,10924,9,0,695,0,1
69,54761,15008,8,1,716,0,1
51,34410,9435,15,1,708,0,1
69,47334,11575,43,1,650,0,1
62,68363,16276,20,0,685,0,1
50,45503,9717,25,1,626,0,0
68,69893,22086,2,0,723,1,1
39,58958,11773,22,1,640,0,1
33,45500,13767,8,0,692,0,1
53,49817,15369,11,1,726,0,1
22,56437,8995,3,1,647,0,1
55,51122,18072,20,1,744,0,1
66,49535,18348,15,1,656,0,0
21,49466,15375,1,1,739,0,1
33,52481,13378,17,1,606,0,1
23,70325,22176,7,0,716,0,1
43,44289,13911,13,0,733,0,1
22,74833,8733,6,1,683,0,0
39,43277,15314,19,0,693,0,1
69,44174,11293,2,1,665,0,1
35,25639,18484,5,1,668,0,1
56,86540,19006,28,1,672,0,1
67,69882,8990,33,1,615,0,1
64,64829,18181,24,0,664,0,1
35,59913,11978,1,0,746,1,1
62,27250,13462,41,1,655,0,1
63,53395,21572,37,1,707,0,1
33,47159,18694,6,0,675,0,1
53,33702,13939,16,1,699,0,1
53,48816,19030,18,0,660,0,1
18,77975,17326,2,1,670,1,1
32,53938,13157,14,1,670,0,1
24,63519,8529,8,1,602,0,0
66,64602,13962,20,1,730,0,1
38,76432,17192,19,1,740,0,1
24,63512,17555,1,1,643,0,1
19,43394,21777,0,1,598,0,1
56,57969,12821,28,0,684,0,1
48,67595,8002,15,1,674,0,1
24,65437,18883,0,0,701,0,1
40,69749,17603,4,0,738,0,1
37,20834,10492,2,1,687,0,1
65,37513,7930,4,1,698,0,1
38,67855,17383,9,1,647,1,1
30,29351,20104,9,0,765,0,1
51,54260,16418,24,0,611,0,1
61,49694,15304,11,0,690,0,1
42,39411,14089,8,1,683,0,1
33,26530,25307,11,0,615,0,1
51,55410,9816,27,1,772,1,1
69,56206,12902,42,1,624,0,1
32,60771,13536,11,1,731,0,1
56,36512,8291,11,1,691,0,1
22,40926,3754,6,0,669,0,1
64,67044,14957,30,0,571,0,1
34,34431,15539,9,0,782,0,0
39,81335,16958,22,1,712,0,1
46,45568,11523,24,0,645,0,0
38,72847,11335,4,0,745,1,1
60,53296,13090,35,0,647,0,1
57,33452,9253,12,0,722,1,1
24,65164,11315,6,1,715,0,1
64,46279,11184,34,1,753,0,0
30,37559,17514,3,0,683,0,1
34,42288,3464,5,1,604,0,1
18,53443,6930,1,1,623,0,1
24,41700,12614,1,0,701,0,1
62,47161,20294,34,0,587,0,1
23,69371,16959,3,1,677,0,1
44,62959,15286,28,0,705,0,1
18,14027,14365,0,1,689,0,0
28,60077,21900,7,0,693,0,1
59,60868,7652,25,1,762,0,1
51,36152,23577,15,0,589,1,1
64,49771,18539,23,1,789,0,1
61,57868,20782,44,1,682,0,1
54,52966,13375,31,0,688,0,1
49,28243,17794,8,1,634,0,1
30,16769,25414,0,1,634,0,1
50,69278,18504,29,1,703,0,1
31,66216,16461,2,1,716,0,1
26,44789,19981,3,0,741,0,1
54,46712,7964,19,0,599,0,1
44,51286,6023,16,0,739,0,1
39,67790,18992,7,1,708,0,1
54,66631,15736,1,1,751,0,1
61,48598,11214,11,1,623,0,1
27,57829,16660,11,0,690,0,1
29,35751,11654,10,1,695,0,1
54,42165,27486,5,1,726,0,1
48,59097,20524,28,1,620,0,1
33,73165,17654,14,1,620,0,1
69,67612,11881,21,0,722,0,1
27,52426,9677,5,1,673,0,1
49,38289,10562,29,0,618,0,1
23,30074,17640,1,1,712,0,1
35,46782,22977,10,1,687,0,1
21,53278,15994,3,0,628,0,1
18,55809,9897,0,1,665,0,1
52,43917,11206,20,1,713,0,1
58,47449,15889,26,0,690,0,1
57,45613,17323,7,1,658,0,1
68,69250,9805,45,1,692,0,1
37,34291,17301,20,1,723,0,1
68,28823,7410,37,1,648,0,1
47,34680,13469,30,1,652,0,1
30,54675,18645,8,0,691,0,1
44,48057,6308,27,1,674,1,1
62,44059,8863,1,0,648,0,1
27,48316,13740,10,1,579,0,1
27,47883,13843,5,0,695,0,1
68,49621,5118,8,1,751,1,1
69,89173,26076,14,1,722,0,1
58,30646,15142,12,1,722,0,0
58,48490,11028,19,0,696,0,1
36,49479,13112,6,0,584,0,1
68,52288,13923,29,1,585,0,1
66,63316,12663,39,1,703,1,1
57,48941,16413,13,0,652,0,1
48,72326,17868,17,1,557,0,1
38,43136,17941,3,1,751,0,1
44,36323,15551,12,1,702,1,1
59,39893,10826,21,0,642,0,1
35,42223,11855,19,1,677,0,1
64,37167,17687,8,0,632,0,1
53,67278,19236,4,1,735,0,1
62,53033,5972,19,0,712,0,1
46,36953,12775,14,0,634,0,1
34,66677,3102,4,1,755,0,1
54,68354,15435,14,1,694,1,1
20,50145,23316,0,0,582,0,0
53,73605,11644,0,1,703,0,1
37,51093,8805,19,1,717,0,1
50,41740,12660,15,0,703,0,1
35,64307,25850,12,1,595,0,1
40,59821,19102,11,1,762,0,1
20,28807,7568,2,1,635,1,1
38,61053,11844,1,0,663,0,1
19,28546,13962,0,0,649,0,1
40,57991,15380,20,1,770,0,1
38,23949,15318,21,1,808,0,1
33,73844,7021,13,0,721,0,1
29,43972,16927,1,0,701,0,1
45,55825,5824,7,0,609,0,1
44,31414,16651,27,0,710,0,1
50,53604,12814,29,0,635,0,1
45,59174,18355,6,1,655,0,1
29,52970,20720,10,0,662,0,1
57,45910,15604,29,1,707,0,1
30,47862,9242,5,0,715,0,1
41,28982,3580,14,0,583,0,0
36,43576,10366,3,0,693,0,1
44,39923,18842,22,0,649,0,1
68,67633,17674,38,1,700,0,1
53,64563,22022,2,1,722,0,1
26,31477,22256,3,1,724,0,0
58,47095,18185,19,0,735,0,1
49,38812,20734,12,0,644,0,1
52,65160,12939,29,0,646,0,1
56,61930,19048,40,1,646,1,1
47,42792,7958,16,0,692,0,1
24,67343,5651,2,1,673,0,1
48,56064,19183,23,1,717,0,0
59,46540,10765,4,0,629,0,1
57,32267,17193,16,1,694,1,0
26,30138,18655,10,0,700,0,1
27,55713,13391,2,1,726,0,1
30,34030,17819,9,1,615,0,1
24,52937,8282,8,0,667,0,1
62,45838,16710,13,0,649,0,1
29,33658,16556,1,0,731,0,1
34,68816,18051,14,0,663,1,1
26,39003,14624,4,0,720,0,1
32,65580,18191,3,0,622,0,1
47,55530,9578,28,1,684,0,1
42,61945,20299,25,0,712,1,1
38,56511,24065,13,1,728,0,1
19,58555,18290,3,1,658,1,1
41,59700,13319,17,1,689,1,1
49,33181,14655,30,1,736,1,1
36,56473,8887,9,0,650,0,1
32,47628,11895,1,0,679,0,1
58,65313,21712,12,0,641,0,1
26,49585,20181,1,0,691,0,1
55,69539,16452,12,1,666,0,1
19,55945,16117,1,1,644,0,1
47,62269,8283,30,1,705,1,1
54,65386,27017,37,1,627,0,1
44,30664,16386,15,1,644,0,1
47,68773,30184,21,0,633,0,1
57,63492,15605,41,1,777,0,1
21,58840,16560,5,1,663,0,1
30,59353,5464,0,0,554,1,1
35,42318,8124,15,0,648,1,1
49,64267,32953,31,0,724,0,1
53,19670,12075,24,0,675,0,1
52,50855,4318,15,1,713,0,1
47,50579,11193,5,1,736,0,1
28,42692,13226,10,1,757,0,1
68,53181,25035,42,0,681,0,1
32,53058,13683,15,1,628,0,1
58,64032,4771,21,1,678,1,1
34,62940,16390,6,1,616,0,0
51,60437,28962,30,0,685,1,1
63,46825,14256,31,1,725,1,1
33,39312,16085,14,0,594,0,1
58,50491,10194,10,0,708,1,1
69,70669,19538,32,1,701,1,1
23,42333,23084,6,1,687,0,1
63,68696,18392,25,1,743,1,1
68,41805,12234,22,0,673,0,1
64,42601,12666,45,1,672,0,1
61,54433,15814,38,0,546,1,1
38,72247,23283,2,0,762,1,1
30,61165,13100,13,1,659,0,0
31,69926,11617,0,1,671,0,1
50,52512,22679,24,0,652,0,1
61,55630,16032,38,1,647,1,1
47,62959,17166,20,0,735,0,1
23,62920,25827,4,1,715,0,1
44,57849,6447,4,0,766,0,1
43,24413,21143,7,1,547,0,0
58,49640,23761,15,0,721,0,1
39,21692,29086,7,1,648,0,0
41,29773,23418,6,1,638,1,1
24,61068,18355,4,1,680,1,1
49,75891,8654,9,0,685,0,1
19,50524,24987,1,0,696,0,1
66,41012,14983,43,0,633,0,1
61,55230,16380,41,0,672,0,1
48,30762,12576,4,1,764,0,1
53,55467,10473,35,1,707,0,1
41,12848,23390,25,1,698,0,1
55,44137,18726,19,0,621,0,1
33,43772,14711,6,1,664,0,0
40,35209,16549,18,1,741,0,1
20,50495,20174,4,1,683,0,1
47,60382,14605,7,1,747,0,1
32,51153,18629,15,1,659,0,1
56,41223,15678,23,1,645,0,1
39,72033,6699,21,0,678,0,1
26,58557,18126,4,1,765,0,1
37,57564,29140,3,1,722,0,1
24,77991,17250,5,0,677,1,1
35,42345,13442,16,1,682,0,1
67,56449,20626,13,1,688,0,1
31,67965,14759,9,0,654,1,1
54,49893,22249,1,1,672,0,1
61,48726,15823,24,0,715,0,1
61,54394,10201,4,0,637,0,1
55,54225,16955,37,0,732,0,1
41,45727,17681,8,1,593,0,1
44,59115,9708,3,0,649,0,1
37,61661,21953,19,1,622,0,1
18,70657,17435,0,1,722,0,1
18,51065,17535,1,0,639,0,1
42,44889,19447,9,1,706,0,1
30,58342,13341,4,0,626,0,1
64,58043,20588,11,1,730,0,1
61,41539,9009,7,1,715,0,1
25,49710,14052,3,0,701,0,1
25,41100,18749,8,0,720,0,1
50,27955,8025,32,0,725,0,1
33,24381,26259,15,1,616,0,1
36,69647,17210,17,1,673,0,1
42,50014,15065,21,0,732,0,1
27,23631,17200,6,1,648,0,1
28,28944,19231,6,1,770,0,1
48,67801,8878,27,1,707,0,1
41,25137,16826,21,0,701,0,1
28,57446,22128,7,1,596,1,1
53,60137,11304,2,0,709,0,1
67,42708,14950,7,0,566,0,1
67,42380,13946,42,1,680,0,1
48,43999,10878,27,0,625,0,1
24,52857,14934,2,1,700,0,1
37,71796,11688,15,0,718,0,1
60,48646,-1574,30,0,596,0,1
69,43492,21471,36,1,735,0,1
38,27855,23494,0,1,694,0,1
51,65169,15156,24,1,720,1,1
37,17367,18913,0,1,667,0,1
33,57809,4740,5,1,731,0,1
53,56594,9144,5,0,606,0,1
52,17543,11356,30,0,701,1,1
66,37905,12307,2,0,685,0,1
18,40934,19239,0,1,688,1,1
54,72862,18613,5,0,610,0,1
67,43034,9262,6,0,725,0,1
33,53294,11880,4,1,623,0,1
25,76658,15209,7,0,699,0,1
30,48939,18578,10,1,678,0,1
48,27623,15593,11,1,679,0,1
20,58684,12206,3,0,580,0,1
50,32752,13529,29,1,747,1,1
45,57522,23498,12,0,779,0,1
49,42175,11346,16,0,597,0,1
51,46339,18827,24,0,637,0,1
55,53099,9246,29,0,790,1,1
43,46491,8966,4,0,650,1,1
63,46866,19025,14,0,727,0,1
40,44597,24014,11,0,678,0,1
49,55318,11587,14,1,644,0,1
30,75060,14342,5,1,532,0,1
63,42519,15039,44,1,642,0,1
23,39831,19171,7,1,677,0,1
29,36011,17880,9,1,766,0,1
24,25776,16211,2,0,624,0,1
18,53901,15404,0,1,692,0,1
67,50518,7769,46,0,667,0,1
24,47630,12461,0,0,613,1,1
56,45001,16553,18,1,777,1,1
52,42262,5744,13,0,672,0,1
31,72051,9433,8,1,710,0,1
61,64825,18349,11,1,682,0,1
37,65590,13343,3,1,779,0,1
56,45836,14999,9,1,661,0,1
47,25430,17310,7,0,688,0,1
23,53868,20741,6,0,687,0,0
44,45187,18208,8,0,606,0,1
37,44879,22968,5,0,641,0,1
23,37876,15081,6,0,716,1,1
41,26420,9684,6,1,764,0,1
24,52061,5995,3,1,668,1,0
41,52200,20486,20,0,716,0,1
44,92690,8265,25,0,649,0,1
52,82966,12377,33,1,649,0,1
48,42173,19501,10,0,641,0,1
23,60987,17247,1,1,672,0,1
42,67655,14830,2,0,703,0,1
20,49744,14648,3,0,719,0,1
24,76002,19898,7,0,693,0,1
22,35428,10997,1,1,691,0,1
35,76102,6785,9,1,757,0,1
29,67065,16042,8,1,597,0,1
31,46697,12691,2,0,648,0,1
26,39575,8177,0,0,716,0,1
25,53669,14934,5,1,688,0,1
21,49802,12845,0,0,665,1,1
50,29547,20085,16,1,677,0,1
61,44014,10776,24,0,714,0,1
20,46244,3861,3,0,609,0,1
30,40509,14752,10,0,742,0,1
66,42503,13187,18,1,589,0,1
61,42210,14298,22,1,704,1,1
44,42721,18764,17,0,717,0,1
52,61071,20896,2,1,703,0,1
52,47604,15348,28,0,661,0,1
31,56555,11390,6,0,637,1,1
60,55292,16559,26,1,758,0,1
23,17063,9580,3,0,611,0,1
56,24823,12728,40,1,660,0,1
60,66390,18065,42,1,778,0,1
69,49747,12283,25,0,656,0,1
51,51352,9689,29,0,659,0,1
37,51051,23484,17,1,680,0,1
30,48610,17150,10,1,640,1,1
57,58239,15101,29,0,667,0,1
61,53503,10898,3,0,753,0,1
18,74252,10525,2,1,644,0,1
35,73589,18228,16,0,647,0,1
33,43083,17558,1,0,797,0,1
49,49613,12048,20,1,698,0,1
56,59107,19130,28,1,715,0,1
66,58268,14861,47,1,659,0,1
59,63370,5600,43,1,769,0,1
51,39361,13736,16,1,714,1,1
24,59193,19932,2,0,671,0,1
63,67633,20696,3,1,658,0,1
39,74532,14386,15,1,617,0,1
18,52734,12340,1,0,667,1,1
28,70518,16318,1,1,656,0,1
42,57147,14469,21,0,662,0,1
21,55607,14063,0,1,686,0,1
68,70527,10183,36,1,694,0,1
63,53247,13709,27,1,699,0,1
53,35525,16626,20,1,694,1,1
41,34160,19371,22,1,683,0,0
35,42488,17615,1,1,650,0,1
22,37882,9715,0,1,687,0,1
40,58729,18696,18,1,691,0,1
35,31982,8473,11,0,699,1,0
23,59514,17588,4,1,697,0,1
37,21146,18992,18,1,675,0,1
18,65607,20731,1,1,630,0,1
68,41260,19440,27,1,611,0,1
46,38380,7591,11,1,667,0,1
67,52488,17787,46,0,675,0,1
20,81901,20550,0,1,622,0,1
20,32175,12315,3,0,785,0,1
65,37309,15721,43,1,743,0,1
68,36930,13027,14,0,693,0,1
37,50273,11510,12,1,614,0,1
53,49076,16282,18,0,693,0,1
21,30562,15542,0,0,658,0,1
34,48615,12145,14,1,696,0,1
67,49645,22681,10,1,712,0,1
50,35636,7821,3,1,673,0,1
33,69220,7383,5,0,668,0,1
55,62916,18906,38,1,733,0,1
48,42894,7863,29,0,686,0,1
20,54211,12627,3,0,771,0,1
56,71970,6426,20,0,630,0,1
56,52075,18951,7,0,618,0,1
26,53577,16769,9,1,601,0,1
64,67335,11562,7,0,745,0,1
31,25558,11989,11,1,688,0,1
55,49037,13274,8,1,734,0,1
65,65347,13101,35,0,658,0,1
66,51167,14099,33,0,756,0,1
51,41523,14917,24,1,615,0,1
40,72080,17318,22,1,694,1,1
53,61263,18623,25,1,741,0,1
22,28001,19889,3,0,734,0,1
62,50051,17599,5,0,650,0,1
22,42220,21637,3,0,647,0,1
57,36544,13120,22,1,657,1,1
27,51832,13965,3,0,697,0,1
39,44175,7147,17,0,671,0,0
48,35238,9417,24,1,628,0,1
25,89133,12640,7,1,701,0,1
35,51251,13972,9,1,632,0,1
23,64846,5138,4,1,625,0,1
63,48725,10348,3,0,748,0,1
65,82326,27391,14,0,659,0,1
33,57767,15084,4,1,655,0,1
53,41500,12819,0,0,680,0,0
54,53813,16649,6,1,665,0,1
62,69622,18530,42,1,623,1,1
29,57555,11166,1,0,822,1,1
55,28707,21951,27,0,674,1,0
62,33451,21049,11,0,735,0,1
58,54537,21256,39,1,700,0,1
28,52935,18551,3,1,661,0,1
21,40140,12585,1,1,711,0,1
45,58231,12245,8,0,685,0,1
33,41471,23211,15,0,743,0,1
53,41011,9376,4,0,700,0,1
21,48328,18111,2,1,657,0,1
69,44368,17377,2,0,694,0,1
24,54094,17220,8,1,670,0,1
25,44180,8070,4,1,622,0,1
20,60769,17703,1,1,653,0,1
45,49246,13503,20,0,640,0,1
63,50915,15226,25,0,706,1,1
49,79328,9140,3,0,653,1,1
33,70673,10267,15,1,705,0,1
65,80562,13746,31,1,640,0,1
23,54187,19770,4,1,770,0,0
35,31651,12992,2,0,682,1,1
65,52394,18980,0,1,656,0,1
44,47994,12472,24,0,739,0,1
65,31397,21061,19,1,698,0,1
65,32372,11346,33,1,640,0,1
69,44044,6564,9,1,678,0,1
27,53841,14952,8,0,642,0,1
41,28485,18946,16,0,568,0,1
40,57455,15037,13,1,612,0,1
35,45977,20198,5,0,697,1,1
34,2514,18171,8,0,635,0,1
56,53725,19395,29,0,694,0,1
34,80367,24099,12,1,702,0,1
59,29960,6822,23,0,756,0,1
27,17895,2176,5,0,632,0,1
27,58447,15374,1,0,617,0,1
64,30007,18173,40,1,714,0,1
57,36569,16282,35,1,714,0,1
37,60019,27049,16,1,713,0,1
19,63697,12074,2,0,660,0,1
34,70395,15870,18,1,664,0,1
69,55033,24357,37,0,668,0,0
30,59405,18526,0,0,598,0,1
45,64301,18025,24,0,603,0,1
59,65839,19279,19,0,605,0,1
60,38691,19922,42,1,644,1,1
38,29623,15038,5,1,557,0,1
46,67042,8284,0,0,662,0,1
42,51916,7835,5,0,676,0,1
21,54955,15825,1,0,699,0,1
47,26779,14497,1,0,632,0,1
19,27448,9141,1,1,660,1,1
28,32587,16401,11,0,680,0,1
20,65990,21171,3,0,719,0,1
38,39447,13539,21,0,711,0,1
45,58949,14893,2,0,583,0,1
42,58354,25091,8,0,729,1,1
62,42509,22672,7,0,716,0,1
36,46430,23992,13,1,679,1,1
39,48467,15277,7,0,719,0,1
21,46965,10000,3,1,694,0,1
20,50892,13363,0,0,617,0,1
27,36434,19896,7,0,678,0,1
37,36363,9399,14,1,651,0,0
30,47486,19452,14,0,654,0,1
35,36344,11401,15,0,702,0,1
22,55370,20575,3,1,635,0,1
31,54587,22617,10,1,646,0,1
48,52886,17804,26,0,667,1,1
42,53325,18002,21,1,677,0,1
25,52686,18602,8,0,669,0,1
55,67150,19360,4,0,765,0,1
52,36409,12454,7,0,675,0,1
68,27695,17410,2,1,729,0,1
65,67369,22009,22,1,686,0,0
41,50287,16418,22,0,776,0,1
21,48140,14249,0,1,696,0,1
35,42445,21912,14,1,686,0,1
37,37237,11864,4,0,754,0,1
24,49782,16576,0,0,673,0,1
54,29431,18974,18,1,757,0,1
30,59546,11295,9,0,697,0,1
65,32145,16349,44,1,667,0,1
30,67684,19661,6,1,582,0,1
42,62792,13420,14,1,663,0,1
61,65271,12624,5,0,726,0,1
20,79622,14103,4,0,727,1,1
64,39288,8910,46,0,605,0,1
20,47944,22730,1,0,701,0,1
38,44414,9343,20,1,612,0,1
32,54575,10997,8,0,609,0,1
37,50789,18112,12,0,714,1,1
67,58997,21134,43,1,637,0,1
40,70916,11951,14,1,685,1,1
22,52120,11883,6,1,687,0,1
21,59021,14854,0,1,699,0,0
31,33634,12992,10,1,670,0,1
58,51995,15562,11,1,617,0,1
39,38972,15021,2,0,645,0,0
22,40980,13486,4,0,666,0,1
36,60835,20197,13,1,636,0,1
50,28234,10883,9,0,690,1,1
29,34583,12406,5,1,603,0,1
18,75027,18583,2,1,783,0,1
37,28434,17748,12,1,682,0,1
69,57352,20499,30,0,650,0,1
56,66406,16301,2,0,707,0,1
67,57121,12519,0,0,688,0,1
52,73003,18181,16,0,586,0,1
56,43070,7918,33,0,695,0,1
55,61783,15586,9,0,578,0,1
34,59090,15238,1,1,724,0,1
22,54240,22762,2,0,658,0,1
33,66260,15138,14,1,765,0,1
64,26526,20572,19,0,702,0,1
25,21563,19739,4,1,692,0,0
23,37139,14249,0,1,615,0,1
28,51515,16928,9,1,627,0,1
43,62867,14192,17,1,692,0,1
27,63639,2277,5,0,776,0,1
23,57002,15908,5,1,669,0,1
66,42322,16264,42,0,663,0,1
29,47408,14825,4,1,669,0,1
53,63069,19514,4,1,712,0,1
67,11427,25911,7,0,711,1,1
